organization_code_iata,organization_code_icao,period_start_date,period_end_date,accounting_period,passenger_load_factor_pct
OK,CSA,2019-10-01,2019-10-31,Month 10,76.4725731132859
OK,CSA,2019-11-01,2019-11-30,Month 11,68.2317270434787
OK,CSA,2019-12-01,2019-12-31,Month 12,70.7498727821479
NZ,ANZ,2017-02-01,2017-02-28,Month 2,81.5969130305729
NZ,ANZ,2017-03-01,2017-03-31,Month 3,81.8585161449347
NZ,ANZ,2017-04-01,2017-04-30,Month 4,85.1712221174992
NZ,ANZ,2017-05-01,2017-05-31,Month 5,81.1422777965529
NZ,ANZ,2017-06-01,2017-06-30,Month 6,80.740536059685
NZ,ANZ,2017-07-01,2017-07-31,Month 7,82.7000808407437
NZ,ANZ,2017-08-01,2017-08-31,Month 8,80.1929454326198
NZ,ANZ,2017-09-01,2017-09-30,Month 9,82.4981844589688
NZ,ANZ,2017-10-01,2017-10-31,Month 10,83.1141661685595
NZ,ANZ,2017-11-01,2017-11-30,Month 11,82.8023507578101
NZ,ANZ,2017-12-01,2017-12-31,Month 12,83.6099113434872
NZ,ANZ,2018-01-01,2018-01-31,Month 1,82.6098826098826
NZ,ANZ,2018-02-01,2018-02-28,Month 2,83.1342434584755
NZ,ANZ,2018-03-01,2018-03-31,Month 3,85.4094177684992
NZ,ANZ,2018-04-01,2018-04-30,Month 4,84.3785960874568
NZ,ANZ,2018-05-01,2018-05-31,Month 5,81.4236653137683
NZ,ANZ,2018-06-01,2018-06-30,Month 6,81.1491935483871
NZ,ANZ,2018-07-01,2018-07-31,Month 7,83.521385463133
NZ,ANZ,2018-08-01,2018-08-31,Month 8,82.8646748681898
NZ,ANZ,2018-09-01,2018-09-30,Month 9,83.9878447872838
NZ,ANZ,2018-10-01,2018-10-31,Month 10,83.7043378995434
NZ,ANZ,2018-11-01,2018-11-30,Month 11,82.1270310192024
NZ,ANZ,2018-12-01,2018-12-31,Month 12,83.6991263584061
YW,ANE,2017-07-01,2017-07-31,Month 7,71.0286725590018
YW,ANE,2017-08-01,2017-08-31,Month 8,74.7418688598137
YW,ANE,2017-09-01,2017-09-30,Month 9,68.3249613684998
YW,ANE,2017-10-01,2017-10-31,Month 10,70.4582994317028
YW,ANE,2017-11-01,2017-11-30,Month 11,70.0076786521771
YW,ANE,2017-12-01,2017-12-31,Month 12,69.2340395760446
YW,ANE,2018-01-01,2018-01-31,Month 1,63.4467807151473
YW,ANE,2018-02-01,2018-02-28,Month 2,64.4909468958157
YW,ANE,2018-03-01,2018-03-31,Month 3,72.0599125242127
YW,ANE,2018-04-01,2018-04-30,Month 4,72.6125989097031
YW,ANE,2018-05-01,2018-05-31,Month 5,69.7757573887615
YW,ANE,2018-06-01,2018-06-30,Month 6,73.0711655234454
EW,EWG,2019-01-01,2019-01-31,Month 1,74.9726297350558
EW,EWG,2019-02-01,2019-02-28,Month 2,77.4007386888273
EW,EWG,2019-03-01,2019-03-31,Month 3,82.060321190756
EW,EWG,2019-04-01,2019-04-30,Month 4,83.1462708182476
EW,EWG,2019-05-01,2019-05-31,Month 5,79.5957483882209
EW,EWG,2019-06-01,2019-06-30,Month 6,85.0613915416098
EW,EWG,2019-07-01,2019-07-31,Month 7,86.1881108796667
EW,EWG,2019-08-01,2019-08-31,Month 8,86.9787505991372
EW,EWG,2019-09-01,2019-09-30,Month 9,85.6144537242202
EW,EWG,2019-10-01,2019-10-31,Month 10,82.8774422735346
EW,EWG,2019-11-01,2019-11-30,Month 11,78.6784741144414
EW,EWG,2019-12-01,2019-12-31,Month 12,79.0660225442834
AY,FIN,2019-01-01,2019-01-31,Month 1,76.9700332963374
AY,FIN,2019-02-01,2019-02-28,Month 2,79.741508866847
AY,FIN,2019-03-01,2019-03-31,Month 3,78.3157669466588
AY,FIN,2019-04-01,2019-04-30,Month 4,81.3917919959215
AY,FIN,2019-05-01,2019-05-31,Month 5,79.7656063142789
AY,FIN,2019-06-01,2019-06-30,Month 6,86.1732508329367
AY,FIN,2019-07-01,2019-07-31,Month 7,89.6062271062271
AY,FIN,2019-08-01,2019-08-31,Month 8,86.8075117370892
AY,FIN,2019-09-01,2019-09-30,Month 9,81.718491813129
AY,FIN,2019-10-01,2019-10-31,Month 10,82.2890971879625
AY,FIN,2019-11-01,2019-11-30,Month 11,77.1144278606965
AY,FIN,2019-12-01,2019-12-31,Month 12,77.2355646397547
GA,GIA,2019-01-01,2019-01-31,Month 1,69.9651561579136
GA,GIA,2019-02-01,2019-02-28,Month 2,72.1732544576604
GA,GIA,2019-03-01,2019-03-31,Month 3,70.8484619440469
GA,GIA,2019-04-01,2019-04-30,Month 4,68.6499575982446
GA,GIA,2019-05-01,2019-05-31,Month 5,62.707997836678
GA,GIA,2019-06-01,2019-06-30,Month 6,74.070526401689
GA,GIA,2019-07-01,2019-07-31,Month 7,78.9291842579875
GA,GIA,2019-08-01,2019-08-31,Month 8,79.241687480853
GA,GIA,2019-09-01,2019-09-30,Month 9,78.3397146231785
GA,GIA,2019-10-01,2019-10-31,Month 10,79.4975920875236
GA,GIA,2019-11-01,2019-11-30,Month 11,80.3325481595962
GA,GIA,2019-12-01,2019-12-31,Month 12,76.7881572255388
YW,ANE,2018-07-01,2018-07-31,Month 7,74.5727574824988
YW,ANE,2018-08-01,2018-08-31,Month 8,79.3973553631119
YW,ANE,2018-09-01,2018-09-30,Month 9,71.6306394416612
YW,ANE,2018-10-01,2018-10-31,Month 10,72.4204990923426
YW,ANE,2018-11-01,2018-11-30,Month 11,73.4240951099365
YW,ANE,2018-12-01,2018-12-31,Month 12,70.5154728550205
IR,IRA,2019-01-01,2019-01-31,Month 1,62.6217996656695
IR,IRA,2019-02-01,2019-02-28,Month 2,65.6198126584321
IR,IRA,2019-03-01,2019-03-31,Month 3,71.3405266584491
IR,IRA,2019-04-01,2019-04-30,Month 4,72.7976927157002
IR,IRA,2019-05-01,2019-05-31,Month 5,67.1310973332337
IR,IRA,2019-06-01,2019-06-30,Month 6,73.7007042649025
IR,IRA,2019-07-01,2019-07-31,Month 7,61.2552144134142
IR,IRA,2019-08-01,2019-08-31,Month 8,61.4723282157902
IR,IRA,2019-09-01,2019-09-30,Month 9,68.3967972452523
IR,IRA,2019-10-01,2019-10-31,Month 10,69.822452447778
IR,IRA,2019-11-01,2019-11-30,Month 11,63.8728732981328
IR,IRA,2019-12-01,2019-12-31,Month 12,70.4615469819798
B9,IRB,2019-01-01,2019-01-31,Month 1,92.8463460337289
B9,IRB,2019-02-01,2019-02-28,Month 2,94.4921330216661
B9,IRB,2019-03-01,2019-03-31,Month 3,91.8602193714732
B9,IRB,2019-04-01,2019-04-30,Month 4,93.7222859377725
B9,IRB,2019-05-01,2019-05-31,Month 5,93.7871092158514
B9,IRB,2019-06-01,2019-06-30,Month 6,93.180981881491
B9,IRB,2019-07-01,2019-07-31,Month 7,90.8002801604206
B9,IRB,2019-08-01,2019-08-31,Month 8,91.3362106006932
B9,IRB,2019-09-01,2019-09-30,Month 9,92.5062365050416
B9,IRB,2019-10-01,2019-10-31,Month 10,92.0769406915503
B9,IRB,2019-11-01,2019-11-30,Month 11,91.8291421064258
B9,IRB,2019-12-01,2019-12-31,Month 12,89.0893290161614
LS,EXS,2019-01-01,2019-01-31,Month 1,86.6822089199653
LS,EXS,2019-02-01,2019-02-28,Month 2,89.6208113967172
LS,EXS,2019-03-01,2019-03-31,Month 3,91.6266042536443
LS,EXS,2019-04-01,2019-04-30,Month 4,88.8767520924109
LS,EXS,2019-05-01,2019-05-31,Month 5,84.9095833212763
LS,EXS,2019-06-01,2019-06-30,Month 6,91.3477497729348
LS,EXS,2019-07-01,2019-07-31,Month 7,92.5318959148494
LS,EXS,2019-08-01,2019-08-31,Month 8,95.9319174643778
LS,EXS,2019-09-01,2019-09-30,Month 9,93.6982971662367
LS,EXS,2019-10-01,2019-10-31,Month 10,91.0814124840963
KQ,KQA,2019-01-01,2019-01-31,Month 1,60.1761889526889
KQ,KQA,2019-02-01,2019-02-28,Month 2,60.6591861744606
KQ,KQA,2019-03-01,2019-03-31,Month 3,62.4873656070699
KQ,KQA,2019-04-01,2019-04-30,Month 4,63.6815362240204
KQ,KQA,2019-05-01,2019-05-31,Month 5,60.6758153070876
KQ,KQA,2019-06-01,2019-06-30,Month 6,65.5155436817022
KQ,KQA,2019-07-01,2019-07-31,Month 7,67.2231884540713
KQ,KQA,2019-08-01,2019-08-31,Month 8,70.137599505663
KQ,KQA,2019-09-01,2019-09-30,Month 9,66.3518338347022
KQ,KQA,2019-10-01,2019-10-31,Month 10,62.9269424940521
KQ,KQA,2019-11-01,2019-11-30,Month 11,63.3693145960202
KQ,KQA,2019-12-01,2019-12-31,Month 12,65.4217111274432
LA,LAN,2019-01-01,2019-01-31,Month 1,86.476560684065
LA,LAN,2019-02-01,2019-02-28,Month 2,86.7529995747012
LA,LAN,2019-03-01,2019-03-31,Month 3,84.4554387813164
LA,LAN,2019-04-01,2019-04-30,Month 4,83.8729847303362
LA,LAN,2019-05-01,2019-05-31,Month 5,85.4245522009954
LA,LAN,2019-06-01,2019-06-30,Month 6,83.1341093945384
LA,LAN,2019-07-01,2019-07-31,Month 7,83.5638044627916
LA,LAN,2019-08-01,2019-08-31,Month 8,83.3934906864398
LA,LAN,2019-09-01,2019-09-30,Month 9,80.8898250082477
LA,LAN,2019-10-01,2019-10-31,Month 10,77.7006604889226
LA,LAN,2019-11-01,2019-11-30,Month 11,78.1071836244791
LA,LAN,2019-12-01,2019-12-31,Month 12,74.5011612169017
UC,LCO,2019-01-01,2019-01-31,Month 1,0.0
UC,LCO,2019-02-01,2019-02-28,Month 2,0.0
UC,LCO,2019-03-01,2019-03-31,Month 3,0.0
UC,LCO,2019-04-01,2019-04-30,Month 4,0.0
UC,LCO,2019-05-01,2019-05-31,Month 5,0.0
UC,LCO,2019-06-01,2019-06-30,Month 6,0.0
UC,LCO,2019-07-01,2019-07-31,Month 7,0.0
UC,LCO,2019-08-01,2019-08-31,Month 8,0.0
UC,LCO,2019-09-01,2019-09-30,Month 9,0.0
UC,LCO,2019-10-01,2019-10-31,Month 10,0.0
UC,LCO,2019-11-01,2019-11-30,Month 11,0.0
UC,LCO,2019-12-01,2019-12-31,Month 12,0.0
YV,ASH,2019-06-01,2019-06-30,Month 6,84.5596804861421
YV,ASH,2019-07-01,2019-07-31,Month 7,85.1395319047335
YV,ASH,2019-08-01,2019-08-31,Month 8,80.0057184743263
YV,ASH,2019-09-01,2019-09-30,Month 9,77.0219764734132
YV,ASH,2019-10-01,2019-10-31,Month 10,80.1879770721172
YV,ASH,2019-11-01,2019-11-30,Month 11,79.1512260272351
YV,ASH,2019-12-01,2019-12-31,Month 12,82.991711388195
LH,DLH,2019-01-01,2019-01-31,Month 1,76.5734447717241
LH,DLH,2019-02-01,2019-02-28,Month 2,76.1679123327961
LH,DLH,2019-03-01,2019-03-31,Month 3,80.4252887876503
LH,DLH,2019-04-01,2019-04-30,Month 4,83.2315995761195
LH,DLH,2019-05-01,2019-05-31,Month 5,81.9091135297091
LH,DLH,2019-06-01,2019-06-30,Month 6,85.7029201834146
LH,DLH,2019-07-01,2019-07-31,Month 7,86.8746694870439
LH,DLH,2019-08-01,2019-08-31,Month 8,86.8013826110077
LH,DLH,2019-09-01,2019-09-30,Month 9,84.2323199302604
LH,DLH,2019-10-01,2019-10-31,Month 10,82.2383895848148
LH,DLH,2019-11-01,2019-11-30,Month 11,80.1716350496838
LH,DLH,2019-12-01,2019-12-31,Month 12,81.2367864693446
YV,ASH,2019-01-01,2019-01-31,Month 1,77.9615421770367
YV,ASH,2019-02-01,2019-02-28,Month 2,79.6689224345944
YV,ASH,2019-03-01,2019-03-31,Month 3,83.072288610071
YV,ASH,2019-04-01,2019-04-30,Month 4,81.6101239694368
YV,ASH,2019-05-01,2019-05-31,Month 5,83.1516307678625
BJ,LBT,2019-01-01,2019-01-31,Month 1,75.4385964912281
BJ,LBT,2019-02-01,2019-02-28,Month 2,79.8165137614679
BJ,LBT,2019-03-01,2019-03-31,Month 3,80.8917197452229
BJ,LBT,2019-04-01,2019-04-30,Month 4,83.2684824902724
BJ,LBT,2019-05-01,2019-05-31,Month 5,82.2878228782288
BJ,LBT,2019-06-01,2019-06-30,Month 6,81.6062176165803
BJ,LBT,2019-07-01,2019-07-31,Month 7,82.5396825396825
BJ,LBT,2019-08-01,2019-08-31,Month 8,86.6369710467706
BJ,LBT,2019-09-01,2019-09-30,Month 9,84.2377260981912
OY,OAE,2019-12-01,2019-12-31,Month 12,58.9969866297185
BK,OKA,2019-01-01,2019-01-31,Month 1,87.9822427689746
BK,OKA,2019-02-01,2019-02-28,Month 2,91.5346441062482
BK,OKA,2019-03-01,2019-03-31,Month 3,91.7294105639051
BK,OKA,2019-04-01,2019-04-30,Month 4,90.9779125566321
BK,OKA,2019-05-01,2019-05-31,Month 5,90.5473938272765
BK,OKA,2019-06-01,2019-06-30,Month 6,90.4618505048657
BK,OKA,2019-07-01,2019-07-31,Month 7,92.5153380892038
BK,OKA,2019-08-01,2019-08-31,Month 8,92.9405469506992
BK,OKA,2019-09-01,2019-09-30,Month 9,88.3270940088202
BK,OKA,2019-10-01,2019-10-31,Month 10,90.4457293923612
BK,OKA,2019-11-01,2019-11-30,Month 11,87.9149845102747
BK,OKA,2019-12-01,2019-12-31,Month 12,85.455672117992
OY,OAE,2019-01-01,2019-01-31,Month 1,49.1679946035299
OY,OAE,2019-02-01,2019-02-28,Month 2,45.29314566106
OY,OAE,2019-03-01,2019-03-31,Month 3,49.4574475014449
OY,OAE,2019-04-01,2019-04-30,Month 4,51.9621590335707
OY,OAE,2019-05-01,2019-05-31,Month 5,51.2035381843923
OY,OAE,2019-06-01,2019-06-30,Month 6,50.7467811493719
OY,OAE,2019-07-01,2019-07-31,Month 7,51.5455688276079
OY,OAE,2019-08-01,2019-08-31,Month 8,50.773742331582
OY,OAE,2019-09-01,2019-09-30,Month 9,48.605533177518
OY,OAE,2019-10-01,2019-10-31,Month 10,51.6791182354563
OY,OAE,2019-11-01,2019-11-30,Month 11,57.0305366547292
P6,PVG,2019-01-01,2019-01-31,Month 1,48.2120404365538
P6,PVG,2019-02-01,2019-02-28,Month 2,49.9604586793199
RJ,RJA,2019-01-01,2019-01-31,Month 1,71.2923550936554
RJ,RJA,2019-02-01,2019-02-28,Month 2,71.1819672756398
RJ,RJA,2019-03-01,2019-03-31,Month 3,76.1432916418142
RJ,RJA,2019-04-01,2019-04-30,Month 4,79.5100399536023
RJ,RJA,2019-05-01,2019-05-31,Month 5,66.522702429955
RJ,RJA,2019-06-01,2019-06-30,Month 6,73.2507346730761
RJ,RJA,2019-07-01,2019-07-31,Month 7,76.7457480708604
RJ,RJA,2019-08-01,2019-08-31,Month 8,76.2525866217025
RJ,RJA,2019-09-01,2019-09-30,Month 9,72.1848655828166
RJ,RJA,2019-10-01,2019-10-31,Month 10,77.8076061637197
RJ,RJA,2019-11-01,2019-11-30,Month 11,73.7037180176058
RJ,RJA,2019-12-01,2019-12-31,Month 12,73.8961493401368
7S,RYA,2019-01-01,2019-01-31,Month 1,10.5371538534168
7S,RYA,2019-02-01,2019-02-28,Month 2,8.50718280146
7S,RYA,2019-03-01,2019-03-31,Month 3,27.5885855726995
7S,RYA,2019-04-01,2019-04-30,Month 4,18.6473082153428
7S,RYA,2019-05-01,2019-05-31,Month 5,16.38979782001
7S,RYA,2019-06-01,2019-06-30,Month 6,26.7604385504202
7S,RYA,2019-07-01,2019-07-31,Month 7,15.8437572388233
7S,RYA,2019-08-01,2019-08-31,Month 8,25.4508731622604
7S,RYA,2019-09-01,2019-09-30,Month 9,16.9189034432517
7S,RYA,2019-10-01,2019-10-31,Month 10,16.8616135501003
7S,RYA,2019-11-01,2019-11-30,Month 11,10.8596163110318
7S,RYA,2019-12-01,2019-12-31,Month 12,5.39749378988097
ZH,CSZ,2019-01-01,2019-01-31,Month 1,79.6084520484125
ZH,CSZ,2019-02-01,2019-02-28,Month 2,85.4110577061722
ZH,CSZ,2019-03-01,2019-03-31,Month 3,80.8299658119952
ZH,CSZ,2019-04-01,2019-04-30,Month 4,79.6141819052818
ZH,CSZ,2019-05-01,2019-05-31,Month 5,79.2719110122166
ZH,CSZ,2019-06-01,2019-06-30,Month 6,81.3508893063388
ZH,CSZ,2019-07-01,2019-07-31,Month 7,82.6375254942894
3M,SIL,2019-11-01,2019-11-30,Month 11,65.5177099539033
3M,SIL,2019-12-01,2019-12-31,Month 12,58.9422427501354
BB,SBS,2019-01-01,2019-01-31,Month 1,56.428357670452
BB,SBS,2019-02-01,2019-02-28,Month 2,57.1601541001651
BB,SBS,2019-03-01,2019-03-31,Month 3,60.93174332727
BB,SBS,2019-04-01,2019-04-30,Month 4,63.2455022075055
BB,SBS,2019-05-01,2019-05-31,Month 5,65.2994099575118
BB,SBS,2019-06-01,2019-06-30,Month 6,68.6165800308625
BB,SBS,2019-07-01,2019-07-31,Month 7,72.0791867181103
BB,SBS,2019-08-01,2019-08-31,Month 8,43.292849379685
BB,SBS,2019-09-01,2019-09-30,Month 9,32.3487793831105
BB,SBS,2019-10-01,2019-10-31,Month 10,65.692815813567
BB,SBS,2019-11-01,2019-11-30,Month 11,69.2602969580521
BB,SBS,2019-12-01,2019-12-31,Month 12,69.1848954682572
ZH,CSZ,2019-08-01,2019-08-31,Month 8,87.6954157155863
ZH,CSZ,2019-09-01,2019-09-30,Month 9,82.6958125606353
ZH,CSZ,2019-10-01,2019-10-31,Month 10,83.251452733232
ZH,CSZ,2019-11-01,2019-11-30,Month 11,78.7515166760079
ZH,CSZ,2019-12-01,2019-12-31,Month 12,78.1911581538721
3U,CSC,2019-01-01,2019-01-31,Month 1,82.8558635055873
3U,CSC,2019-02-01,2019-02-28,Month 2,88.6125427307783
3U,CSC,2019-03-01,2019-03-31,Month 3,82.2415856440582
3U,CSC,2019-04-01,2019-04-30,Month 4,83.9768850314689
3U,CSC,2019-05-01,2019-05-31,Month 5,81.6123585940057
3U,CSC,2019-06-01,2019-06-30,Month 6,83.1420217381381
3U,CSC,2019-07-01,2019-07-31,Month 7,84.3770820119165
3U,CSC,2019-08-01,2019-08-31,Month 8,86.8613668458789
3U,CSC,2019-09-01,2019-09-30,Month 9,81.12993384484
3U,CSC,2019-10-01,2019-10-31,Month 10,82.9039261864998
3U,CSC,2019-11-01,2019-11-30,Month 11,81.3183178866532
3U,CSC,2019-12-01,2019-12-31,Month 12,79.8465851434635
3M,SIL,2019-01-01,2019-01-31,Month 1,64.2488744510238
3M,SIL,2019-02-01,2019-02-28,Month 2,70.4767754247694
3M,SIL,2019-03-01,2019-03-31,Month 3,74.5519995273318
3M,SIL,2019-04-01,2019-04-30,Month 4,72.8469737206852
3M,SIL,2019-05-01,2019-05-31,Month 5,70.6413674985945
3M,SIL,2019-06-01,2019-06-30,Month 6,72.6795968234251
3M,SIL,2019-07-01,2019-07-31,Month 7,69.2734847806078
3M,SIL,2019-08-01,2019-08-31,Month 8,64.4882407063097
3M,SIL,2019-09-01,2019-09-30,Month 9,64.8015776568724
3M,SIL,2019-10-01,2019-10-31,Month 10,70.1118466381797
OO,SKW,2019-01-01,2019-01-31,Month 1,73.127277592553
OO,SKW,2019-02-01,2019-02-28,Month 2,75.8081801831952
OO,SKW,2019-03-01,2019-03-31,Month 3,80.3856666456453
OO,SKW,2019-04-01,2019-04-30,Month 4,80.7060117102079
OO,SKW,2019-05-01,2019-05-31,Month 5,82.6274295577924
OO,SKW,2019-06-01,2019-06-30,Month 6,84.8978826202333
OO,SKW,2019-07-01,2019-07-31,Month 7,84.8340732878608
OO,SKW,2019-08-01,2019-08-31,Month 8,82.3921984681009
OO,SKW,2019-09-01,2019-09-30,Month 9,80.2976902227364
OO,SKW,2019-10-01,2019-10-31,Month 10,81.6157732792121
OO,SKW,2019-11-01,2019-11-30,Month 11,78.8622622942577
OO,SKW,2019-12-01,2019-12-31,Month 12,81.575664981974
6D,TVQ,2019-01-01,2019-01-31,Month 1,92.4590615109399
6D,TVQ,2019-02-01,2019-02-28,Month 2,81.9457823035641
6D,TVQ,2019-03-01,2019-03-31,Month 3,92.2598627787307
6D,TVQ,2019-04-01,2019-04-30,Month 4,89.3856847642307
SA,SAA,2019-01-01,2019-01-31,Month 1,70.4
SA,SAA,2019-02-01,2019-02-28,Month 2,66.85
SA,SAA,2019-03-01,2019-03-31,Month 3,71.95
SA,SAA,2019-04-01,2019-04-30,Month 4,75.4562761056351
SA,SAA,2019-05-01,2019-05-31,Month 5,74.2063264088407
SA,SAA,2019-06-01,2019-06-30,Month 6,68.0270125502587
SA,SAA,2019-07-01,2019-07-31,Month 7,71.0998567610681
SA,SAA,2019-08-01,2019-08-31,Month 8,74.7365659258839
SA,SAA,2019-09-01,2019-09-30,Month 9,77.5364719089883
SA,SAA,2019-10-01,2019-10-31,Month 10,76.7956137015043
SA,SAA,2019-11-01,2019-11-30,Month 11,72.5296017100172
SA,SAA,2019-12-01,2019-12-31,Month 12,70.0548246074802
9C,CQH,2019-01-01,2019-01-31,Month 1,90.2215144056754
9C,CQH,2019-02-01,2019-02-28,Month 2,94.0586445653534
9C,CQH,2019-03-01,2019-03-31,Month 3,92.3795620437956
9C,CQH,2019-04-01,2019-04-30,Month 4,91.3608783588558
9C,CQH,2019-05-01,2019-05-31,Month 5,90.7295666483818
9C,CQH,2019-06-01,2019-06-30,Month 6,91.6501556750637
9C,CQH,2019-07-01,2019-07-31,Month 7,91.3568662006767
9C,CQH,2019-08-01,2019-08-31,Month 8,93.9019549372331
9C,CQH,2019-09-01,2019-09-30,Month 9,90.5174550504401
9C,CQH,2019-10-01,2019-10-31,Month 10,89.9502911980926
9C,CQH,2019-11-01,2019-11-30,Month 11,86.4945597810793
9C,CQH,2019-12-01,2019-12-31,Month 12,87.7716523220359
PS,AUI,2019-01-01,2019-01-31,Month 1,74.6350364963504
PS,AUI,2019-02-01,2019-02-28,Month 2,73.9872068230277
PS,AUI,2019-03-01,2019-03-31,Month 3,76.1158021712907
PS,AUI,2019-04-01,2019-04-30,Month 4,80.7692307692308
PS,AUI,2019-05-01,2019-05-31,Month 5,80.0726517903477
PS,AUI,2019-06-01,2019-06-30,Month 6,86.7876954109935
PS,AUI,2019-07-01,2019-07-31,Month 7,85.9154929577465
U6,SVR,2019-02-01,2019-02-28,Month 2,74.7
U6,SVR,2019-03-01,2019-03-31,Month 3,77.2
U6,SVR,2019-04-01,2019-04-30,Month 4,78.1
U6,SVR,2019-05-01,2019-05-31,Month 5,80.9
U6,SVR,2019-06-01,2019-06-30,Month 6,86.3
U6,SVR,2019-07-01,2019-07-31,Month 7,91.6
U6,SVR,2019-08-01,2019-08-31,Month 8,92.6
U6,SVR,2019-09-01,2019-09-30,Month 9,88.2
U6,SVR,2019-10-01,2019-10-31,Month 10,82.9
U6,SVR,2019-11-01,2019-11-30,Month 11,78.2
U6,SVR,2019-12-01,2019-12-31,Month 12,73.4
UJ,JUS,2019-01-01,2019-01-31,Month 1,0.0
UJ,JUS,2019-02-01,2019-02-28,Month 2,0.0
UJ,JUS,2019-03-01,2019-03-31,Month 3,0.0
JU,ASL,2017-02-01,2017-02-28,Month 2,65.4001996838339
JU,ASL,2017-03-01,2017-03-31,Month 3,66.5732552829327
JU,ASL,2017-04-01,2017-04-30,Month 4,75.7402438877005
JU,ASL,2017-05-01,2017-05-31,Month 5,71.6033916207018
JU,ASL,2017-06-01,2017-06-30,Month 6,72.3183900484705
JU,ASL,2017-07-01,2017-07-31,Month 7,80.8689460159548
JU,ASL,2017-08-01,2017-08-31,Month 8,81.8868538868539
JU,ASL,2017-09-01,2017-09-30,Month 9,78.2389959587249
JU,ASL,2017-10-01,2017-10-31,Month 10,73.8051917739264
JU,ASL,2017-11-01,2017-11-30,Month 11,67.5639565716071
JU,ASL,2017-12-01,2017-12-31,Month 12,62.9922031383418
HM,SEY,2017-02-01,2017-02-28,Month 2,80.2371961114397
HM,SEY,2017-03-01,2017-03-31,Month 3,76.1161159912158
HM,SEY,2017-04-01,2017-04-30,Month 4,75.7799809810675
HM,SEY,2017-05-01,2017-05-31,Month 5,61.6531837463202
HM,SEY,2017-06-01,2017-06-30,Month 6,62.734351785908
U6,SVR,2019-01-01,2019-01-31,Month 1,74.7
HM,SEY,2017-07-01,2017-07-31,Month 7,76.104525000571
HM,SEY,2017-08-01,2017-08-31,Month 8,77.7518334276032
HM,SEY,2017-09-01,2017-09-30,Month 9,74.4923665088488
HM,SEY,2017-10-01,2017-10-31,Month 10,72.9508321997891
HM,SEY,2017-11-01,2017-11-30,Month 11,69.1570388759539
HM,SEY,2017-12-01,2017-12-31,Month 12,69.3199916451267
HM,SEY,2018-01-01,2018-01-31,Month 1,65.9072440426077
HM,SEY,2018-02-01,2018-02-28,Month 2,66.9733052134024
HM,SEY,2018-03-01,2018-03-31,Month 3,68.6893812858874
HM,SEY,2018-04-01,2018-04-30,Month 4,67.0659353926286
HM,SEY,2018-05-01,2018-05-31,Month 5,76.3217586110333
HM,SEY,2018-06-01,2018-06-30,Month 6,72.1354844305664
UJ,JUS,2019-04-01,2019-04-30,Month 4,0.0
UJ,JUS,2019-06-01,2019-06-30,Month 6,0.0
UJ,JUS,2019-07-01,2019-07-31,Month 7,0.0
UJ,JUS,2019-08-01,2019-08-31,Month 8,0.0
UJ,JUS,2019-09-01,2019-09-30,Month 9,0.0
UJ,JUS,2019-10-01,2019-10-31,Month 10,0.0
UJ,JUS,2019-11-01,2019-11-30,Month 11,0.0
UJ,JUS,2019-12-01,2019-12-31,Month 12,0.0
UT,UTA,2019-01-01,2019-01-31,Month 1,76.6579220406752
UT,UTA,2019-02-01,2019-02-28,Month 2,80.5
UT,UTA,2019-03-01,2019-03-31,Month 3,80.1
UT,UTA,2019-04-01,2019-04-30,Month 4,80.8
UT,UTA,2019-05-01,2019-05-31,Month 5,79.9
UT,UTA,2019-06-01,2019-06-30,Month 6,82.3
UT,UTA,2019-07-01,2019-07-31,Month 7,88.7
UT,UTA,2019-08-01,2019-08-31,Month 8,86.5
UT,UTA,2019-09-01,2019-09-30,Month 9,84.2
UT,UTA,2019-10-01,2019-10-31,Month 10,82.2
UT,UTA,2019-11-01,2019-11-30,Month 11,79.0
UT,UTA,2019-12-01,2019-12-31,Month 12,77.1
KP,SKK,2018-01-01,2018-01-31,Month 1,56.3135900008891
KP,SKK,2018-02-01,2018-02-28,Month 2,62.6720015614326
KP,SKK,2018-03-01,2018-03-31,Month 3,58.4444751138602
KP,SKK,2018-04-01,2018-04-30,Month 4,65.3655084565848
KP,SKK,2018-05-01,2018-05-31,Month 5,56.8348814640233
P9,MGE,2018-01-01,2018-01-31,Month 1,0.0
P9,MGE,2018-02-01,2018-02-28,Month 2,0.0
P9,MGE,2018-03-01,2018-03-31,Month 3,0.0
P9,MGE,2018-04-01,2018-04-30,Month 4,0.0
P9,MGE,2018-05-01,2018-05-31,Month 5,0.0
P9,MGE,2018-06-01,2018-06-30,Month 6,0.0
P9,MGE,2018-07-01,2018-07-31,Month 7,0.0
P9,MGE,2018-08-01,2018-08-31,Month 8,0.0
P9,MGE,2018-09-01,2018-09-30,Month 9,0.0
P9,MGE,2018-10-01,2018-10-31,Month 10,0.0
P9,MGE,2018-11-01,2018-11-30,Month 11,0.0
P9,MGE,2018-12-01,2018-12-31,Month 12,0.0
VH,VVC,2019-01-01,2019-01-31,Month 1,79.9028240507133
VH,VVC,2019-02-01,2019-02-28,Month 2,77.4459703796094
VH,VVC,2019-03-01,2019-03-31,Month 3,79.2888732976684
VH,VVC,2019-04-01,2019-04-30,Month 4,79.1549375468575
PN,CHB,2019-01-01,2019-01-31,Month 1,94.2907625200155
PN,CHB,2019-02-01,2019-02-28,Month 2,95.4925205669054
PN,CHB,2019-03-01,2019-03-31,Month 3,94.8922915434149
