country_iso,total_cases,total_deaths,stringency_index,reproduction_rate,population,population_density,date
SDN,13804.0,837.0,34.26,1.31,46874200.0,23.258,2020-10
SDN,18045.0,1249.0,28.7,1.19,46874200.0,23.258,2020-11
SDN,25500.0,1468.0,28.7,0.95,46874200.0,23.258,2020-12
SDN,29380.0,1807.0,25.93,0.9,46874200.0,23.258,2021-01
SDN,30347.0,1880.0,14.81,0.92,46874200.0,23.258,2021-02
SDN,31833.0,2063.0,47.69,0.8,46874200.0,23.258,2021-03
SDN,33944.0,2349.0,51.39,0.78,46874200.0,23.258,2021-04
SDN,35495.0,2631.0,62.04,0.76,46874200.0,23.258,2021-05
SDN,36658.0,2754.0,19.44,0.72,46874200.0,23.258,2021-06
SDN,37138.0,2776.0,13.89,0.56,46874200.0,23.258,2021-07
SDN,37709.0,2831.0,13.89,0.66,46874200.0,23.258,2021-08
SDN,38283.0,2902.0,13.89,0.82,46874200.0,23.258,2021-09
SDN,40433.0,3099.0,13.89,0.77,46874200.0,23.258,2021-10
SDN,43084.0,3159.0,13.89,0.83,46874200.0,23.258,2021-11
SDN,46518.0,3331.0,22.22,0.79,46874200.0,23.258,2021-12
SUR,515.0,13.0,81.48,1.19,618046.0,3.612,2020-06
SUR,1650.0,26.0,75.93,1.23,618046.0,3.612,2020-07
SUR,4034.0,71.0,96.3,0.84,618046.0,3.612,2020-08
SUR,4877.0,104.0,67.59,0.81,618046.0,3.612,2020-09
SUR,5203.0,111.0,57.41,0.72,618046.0,3.612,2020-10
SUR,5312.0,117.0,60.19,0.88,618046.0,3.612,2020-11
SUR,6210.0,122.0,67.59,1.36,618046.0,3.612,2020-12
SUR,8438.0,154.0,70.37,0.74,618046.0,3.612,2021-01
SUR,8929.0,172.0,66.67,0.72,618046.0,3.612,2021-02
SUR,9122.0,177.0,62.96,1.36,618046.0,3.612,2021-03
SUR,10363.0,204.0,70.37,1.26,618046.0,3.612,2021-04
SUR,14954.0,302.0,78.63,1.2,618046.0,3.612,2021-05
SUR,21732.0,522.0,89.65,0.87,618046.0,3.612,2021-06
SUR,25351.0,649.0,83.33,0.88,618046.0,3.612,2021-07
SUR,29293.0,721.0,80.56,1.37,618046.0,3.612,2021-08
SUR,41631.0,884.0,58.33,0.88,618046.0,3.612,2021-09
SUR,49019.0,1092.0,75.0,0.62,618046.0,3.612,2021-10
SUR,50848.0,1167.0,75.0,0.77,618046.0,3.612,2021-11
SUR,52446.0,1189.0,60.19,2.4,618046.0,3.612,2021-12
SWE,4834.0,385.0,59.26,1.53,10549349.0,24.718,2020-03
SWE,21601.0,2586.0,64.81,1.01,10549349.0,24.718,2020-04
SWE,38661.0,4395.0,64.81,1.15,10549349.0,24.718,2020-05
SWE,67924.0,5333.0,59.26,0.79,10549349.0,24.718,2020-06
SWE,77076.0,5743.0,59.26,1.0,10549349.0,24.718,2020-07
SWE,84379.0,5821.0,55.56,0.96,10549349.0,24.718,2020-08
SWE,92863.0,5893.0,55.56,1.5,10549349.0,24.718,2020-09
SWE,124355.0,5938.0,55.56,1.81,10549349.0,24.718,2020-10
SWE,243129.0,6681.0,64.81,1.27,10549349.0,24.718,2020-11
SWE,437379.0,8727.0,69.44,1.38,10549349.0,24.718,2020-12
SWE,566957.0,11591.0,69.44,0.98,10549349.0,24.718,2021-01
SWE,657309.0,12826.0,69.3,1.21,10549349.0,24.718,2021-02
SWE,804886.0,13465.0,71.06,1.22,10549349.0,24.718,2021-03
SWE,973604.0,14048.0,65.37,1.03,10549349.0,24.718,2021-04
SWE,1068473.0,14451.0,63.1,0.76,10549349.0,24.718,2021-05
SWE,1089990.0,14629.0,53.01,0.69,10549349.0,24.718,2021-06
SWE,1100040.0,14655.0,34.94,1.43,10549349.0,24.718,2021-07
SWE,1126813.0,14692.0,34.05,1.21,10549349.0,24.718,2021-08
SWE,1152886.0,14864.0,16.02,0.97,10549349.0,24.718,2021-09
SWE,1171512.0,15025.0,15.84,1.25,10549349.0,24.718,2021-10
SWE,1204859.0,15151.0,15.72,1.52,10549349.0,24.718,2021-11
SWE,1314784.0,15310.0,41.38,1.57,10549349.0,24.718,2021-12
CHE,16605.0,485.0,73.15,1.21,8740471.0,214.243,2020-03
CHE,29586.0,1665.0,69.44,0.53,8740471.0,214.243,2020-04
CHE,30862.0,1796.0,55.56,0.72,8740471.0,214.243,2020-05
CHE,31714.0,1809.0,35.19,1.55,8740471.0,214.243,2020-06
CHE,35232.0,1827.0,43.06,1.21,8740471.0,214.243,2020-07
CHE,42177.0,1848.0,43.06,1.14,8740471.0,214.243,2020-08
CHE,53282.0,1908.0,43.06,1.3,8740471.0,214.243,2020-09
CHE,154251.0,2378.0,41.67,1.52,8740471.0,214.243,2020-10
CHE,327072.0,5053.0,57.41,0.93,8740471.0,214.243,2020-11
CHE,452296.0,7873.0,60.19,1.0,8740471.0,214.243,2020-12
CHE,521320.0,9523.0,60.19,0.88,8740471.0,214.243,2021-01
CHE,554932.0,10016.0,60.19,1.03,8740471.0,214.243,2021-02
CHE,601124.0,10297.0,60.19,1.17,8740471.0,214.243,2021-03
CHE,659974.0,10555.0,50.93,0.97,8740471.0,214.243,2021-04
CHE,694740.0,10712.0,48.15,0.79,8740471.0,214.243,2021-05
CHE,703004.0,10773.0,40.32,0.93,8740471.0,214.243,2021-06
CHE,717665.0,10793.0,38.87,1.36,8740471.0,214.243,2021-07
CHE,779666.0,10899.0,38.44,1.15,8740471.0,214.243,2021-08
CHE,840363.0,11087.0,43.54,0.82,8740471.0,214.243,2021-09
CHE,872558.0,11234.0,42.94,1.4,8740471.0,214.243,2021-10
CHE,1014662.0,11522.0,44.55,1.37,8740471.0,214.243,2021-11
CHE,1332615.0,12217.0,43.51,1.45,8740471.0,214.243,2021-12
TJK,3807.0,47.0,55.56,0.82,9952789.0,64.281,2020-05
TJK,5900.0,52.0,55.56,0.86,9952789.0,64.281,2020-06
TJK,7366.0,60.0,51.85,0.97,9952789.0,64.281,2020-07
TJK,8550.0,68.0,45.37,0.97,9952789.0,64.281,2020-08
TJK,9726.0,75.0,42.59,1.0,9952789.0,64.281,2020-09
TJK,10977.0,82.0,42.59,0.99,9952789.0,64.281,2020-10
TJK,12155.0,86.0,42.59,0.99,9952789.0,64.281,2020-11
TJK,13665.0,90.0,42.59,0.38,9952789.0,64.281,2020-12
TJK,13714.0,91.0,25.93,-0.0,9952789.0,64.281,2021-01
TJK,13714.0,91.0,31.48,0.0,9952789.0,64.281,2021-02
TJK,13714.0,91.0,28.7,-0.0,9952789.0,64.281,2021-03
TJK,13714.0,91.0,32.41,0.0,9952789.0,64.281,2021-04
TJK,13714.0,91.0,32.41,0.01,9952789.0,64.281,2021-05
TJK,13905.0,91.0,35.19,1.55,9952789.0,64.281,2021-06
TJK,15482.0,122.0,35.19,1.11,9952789.0,64.281,2021-07
TJK,17252.0,125.0,29.63,0.65,9952789.0,64.281,2021-08
TJK,17484.0,125.0,29.63,0.01,9952789.0,64.281,2021-09
TJK,17486.0,125.0,29.63,-0.0,9952789.0,64.281,2021-10
TJK,17493.0,125.0,29.63,-0.01,9952789.0,64.281,2021-11
TJK,17493.0,125.0,29.63,0.02,9952789.0,64.281,2021-12
TZA,480.0,16.0,52.78,0.23,65497752.0,64.699,2020-04
TZA,509.0,21.0,41.67,0.1,65497752.0,64.699,2020-05
TZA,509.0,21.0,28.7,0.05,65497752.0,64.699,2020-06
TZA,509.0,21.0,31.48,0.02,65497752.0,64.699,2020-07
TZA,509.0,21.0,28.7,0.01,65497752.0,64.699,2020-08
TZA,509.0,21.0,12.04,0.01,65497752.0,64.699,2020-09
TZA,509.0,21.0,17.59,0.0,65497752.0,64.699,2020-10
TZA,509.0,21.0,17.59,0.0,65497752.0,64.699,2020-11
TZA,509.0,21.0,6.48,0.0,65497752.0,64.699,2020-12
TZA,509.0,21.0,6.48,0.0,65497752.0,64.699,2021-01
TZA,509.0,21.0,8.33,0.0,65497752.0,64.699,2021-02
TZA,509.0,21.0,8.33,0.0,65497752.0,64.699,2021-03
TZA,509.0,21.0,2.78,0.0,65497752.0,64.699,2021-04
TZA,509.0,21.0,13.89,0.01,65497752.0,64.699,2021-05
TZA,509.0,21.0,11.11,0.01,65497752.0,64.699,2021-06
TZA,1017.0,21.0,16.67,0.02,65497752.0,64.699,2021-07
TZA,1367.0,50.0,11.11,0.05,65497752.0,64.699,2021-08
TZA,25846.0,50.0,13.89,0.11,65497752.0,64.699,2021-09
TZA,26154.0,725.0,38.89,0.22,65497752.0,64.699,2021-10
TZA,26270.0,730.0,8.33,0.28,65497752.0,64.699,2021-11
TZA,29306.0,737.0,8.33,0.38,65497752.0,64.699,2021-12
THA,1651.0,10.0,68.06,1.29,71697024.0,135.132,2020-03
THA,2954.0,54.0,76.85,0.52,71697024.0,135.132,2020-04
THA,3081.0,57.0,75.0,0.91,71697024.0,135.132,2020-05
THA,3171.0,58.0,59.26,1.06,71697024.0,135.132,2020-06
THA,3310.0,58.0,52.78,0.95,71697024.0,135.132,2020-07
THA,3412.0,58.0,50.0,1.08,71697024.0,135.132,2020-08
THA,3564.0,59.0,47.22,0.97,71697024.0,135.132,2020-09
THA,3780.0,59.0,47.22,1.0,71697024.0,135.132,2020-10
THA,3998.0,60.0,50.0,1.35,71697024.0,135.132,2020-11
THA,6884.0,61.0,63.89,1.35,71697024.0,135.132,2020-12
THA,18782.0,77.0,52.78,1.22,71697024.0,135.132,2021-01
THA,25951.0,83.0,52.78,0.69,71697024.0,135.132,2021-02
THA,28863.0,94.0,47.22,1.27,71697024.0,135.132,2021-03
THA,65153.0,203.0,59.26,1.28,71697024.0,135.132,2021-04
THA,159792.0,1031.0,59.26,1.07,71697024.0,135.132,2021-05
THA,259301.0,2023.0,53.7,1.23,71697024.0,135.132,2021-06
THA,597287.0,4857.0,72.22,1.21,71697024.0,135.132,2021-07
THA,1204729.0,11589.0,55.09,0.92,71697024.0,135.132,2021-08
THA,1603474.0,16727.0,55.09,0.92,71697024.0,135.132,2021-09
THA,1912024.0,19205.0,60.65,0.92,71697024.0,135.132,2021-10
THA,2115872.0,20771.0,40.28,0.87,71697024.0,135.132,2021-11
THA,2223435.0,21698.0,43.52,1.09,71697024.0,135.132,2021-12
TLS,2276.0,3.0,82.87,1.27,1341298.0,87.176,2021-04
TLS,6994.0,16.0,68.52,0.93,1341298.0,87.176,2021-05
TLS,9222.0,23.0,63.43,0.93,1341298.0,87.176,2021-06
TLS,10898.0,26.0,63.81,1.33,1341298.0,87.176,2021-07
TLS,16682.0,67.0,67.75,0.96,1341298.0,87.176,2021-08
TLS,19498.0,117.0,46.3,0.55,1341298.0,87.176,2021-09
TLS,19790.0,122.0,46.3,0.51,1341298.0,87.176,2021-10
TLS,19823.0,122.0,35.39,0.72,1341298.0,87.176,2021-11
TLS,19837.0,122.0,40.58,0.7,1341298.0,87.176,2021-12
TGO,116.0,9.0,73.15,0.86,8848700.0,143.366,2020-04
TGO,442.0,13.0,73.15,0.92,8848700.0,143.366,2020-05
TGO,650.0,14.0,53.7,1.1,8848700.0,143.366,2020-06
TGO,941.0,19.0,50.93,1.16,8848700.0,143.366,2020-07
TGO,1400.0,28.0,49.07,1.01,8848700.0,143.366,2020-08
TGO,1784.0,48.0,59.26,1.07,8848700.0,143.366,2020-09
TGO,2331.0,57.0,59.26,1.11,8848700.0,143.366,2020-10
TGO,2974.0,64.0,55.56,1.0,8848700.0,143.366,2020-11
TGO,3633.0,68.0,66.67,1.12,8848700.0,143.366,2020-12
TGO,5074.0,77.0,43.98,1.15,8848700.0,143.366,2021-01
TGO,6901.0,84.0,45.37,1.14,8848700.0,143.366,2021-02
TGO,10249.0,109.0,64.81,1.09,8848700.0,143.366,2021-03
TGO,12967.0,123.0,59.26,0.7,8848700.0,143.366,2021-04
TGO,13466.0,125.0,53.7,0.94,8848700.0,143.366,2021-05
TGO,13917.0,129.0,53.7,1.33,8848700.0,143.366,2021-06
TGO,15798.0,152.0,53.7,1.34,8848700.0,143.366,2021-07
TGO,21261.0,185.0,50.93,1.04,8848700.0,143.366,2021-08
TGO,25429.0,229.0,38.89,0.67,8848700.0,143.366,2021-09
TGO,26079.0,242.0,38.89,0.73,8848700.0,143.366,2021-10
TGO,26265.0,243.0,24.07,1.29,8848700.0,143.366,2021-11
TGO,30163.0,248.0,21.76,1.64,8848700.0,143.366,2021-12
TTO,116.0,8.0,90.74,0.09,1531043.0,266.886,2020-04
TTO,117.0,8.0,87.04,0.01,1531043.0,266.886,2020-05
TTO,130.0,8.0,56.48,0.14,1531043.0,266.886,2020-06
TTO,169.0,8.0,56.48,1.87,1531043.0,266.886,2020-07
TTO,1759.0,22.0,76.85,1.3,1531043.0,266.886,2020-08
TTO,4531.0,76.0,76.85,0.82,1531043.0,266.886,2020-09
TTO,5692.0,108.0,68.52,0.89,1531043.0,266.886,2020-10
TTO,6669.0,120.0,68.52,0.85,1531043.0,266.886,2020-11
TTO,7150.0,127.0,68.52,0.87,1531043.0,266.886,2020-12
TTO,7564.0,134.0,68.52,0.87,1531043.0,266.886,2021-01
TTO,7713.0,139.0,64.81,0.99,1531043.0,266.886,2021-02
TTO,8026.0,142.0,64.81,1.5,1531043.0,266.886,2021-03
TTO,10824.0,169.0,64.81,1.55,1531043.0,266.886,2021-04
TTO,23909.0,495.0,92.59,1.0,1531043.0,266.886,2021-05
TTO,32793.0,847.0,92.59,0.87,1531043.0,266.886,2021-06
TTO,38811.0,1070.0,87.83,1.02,1531043.0,266.886,2021-07
TTO,44847.0,1291.0,83.02,1.0,1531043.0,266.886,2021-08
TTO,50709.0,1482.0,86.18,1.01,1531043.0,266.886,2021-09
TTO,57329.0,1696.0,73.05,1.14,1531043.0,266.886,2021-10
TTO,71361.0,2158.0,56.54,1.15,1531043.0,266.886,2021-11
TTO,91899.0,2869.0,54.0,0.95,1531043.0,266.886,2021-12
TUN,394.0,10.0,90.74,1.18,12356116.0,74.228,2020-03
TUN,994.0,41.0,90.74,0.67,12356116.0,74.228,2020-04
TUN,1077.0,48.0,79.63,0.67,12356116.0,74.228,2020-05
TUN,1174.0,50.0,26.85,1.11,12356116.0,74.228,2020-06
TUN,1535.0,50.0,26.85,1.36,12356116.0,74.228,2020-07
TUN,3803.0,77.0,26.85,1.46,12356116.0,74.228,2020-08
TUN,18413.0,265.0,23.15,1.41,12356116.0,74.228,2020-09
TUN,59813.0,1317.0,75.0,1.14,12356116.0,74.228,2020-10
TUN,96769.0,3260.0,68.52,1.03,12356116.0,74.228,2020-11
TUN,139140.0,4676.0,71.3,1.1,12356116.0,74.228,2020-12
TUN,208885.0,6754.0,71.3,0.87,12356116.0,74.228,2021-01
TUN,233277.0,8001.0,71.3,0.91,12356116.0,74.228,2021-02
TUN,254018.0,8812.0,53.7,1.19,12356116.0,74.228,2021-03
TUN,309119.0,10722.0,72.22,0.99,12356116.0,74.228,2021-04
TUN,345474.0,12654.0,59.26,1.1,12356116.0,74.228,2021-05
TUN,420103.0,14959.0,74.07,1.23,12356116.0,74.228,2021-06
TUN,589565.0,19686.0,79.63,0.89,12356116.0,74.228,2021-07
TUN,664034.0,23451.0,79.63,0.9,12356116.0,74.228,2021-08
TUN,707190.0,24890.0,45.72,0.66,12356116.0,74.228,2021-09
TUN,712747.0,25241.0,36.82,0.76,12356116.0,74.228,2021-10
TUN,717572.0,25373.0,36.64,1.03,12356116.0,74.228,2021-11
TUN,726706.0,25569.0,35.2,1.65,12356116.0,74.228,2021-12
TUR,13531.0,214.0,75.93,2.51,85341248.0,104.914,2020-03
TUR,120204.0,3174.0,75.93,0.78,85341248.0,104.914,2020-04
TUR,163942.0,4540.0,75.93,0.86,85341248.0,104.914,2020-05
TUR,199906.0,5131.0,63.89,0.98,85341248.0,104.914,2020-06
TUR,230873.0,5691.0,42.59,1.03,85341248.0,104.914,2020-07
TUR,270133.0,6370.0,48.15,1.1,85341248.0,104.914,2020-08
TUR,318663.0,8195.0,69.91,0.96,85341248.0,104.914,2020-09
TUR,375367.0,10252.0,62.5,1.11,85341248.0,104.914,2020-10
TUR,638847.0,13746.0,66.2,1.88,85341248.0,104.914,2020-11
TUR,2208652.0,20881.0,80.09,0.58,85341248.0,104.914,2020-12
TUR,2477463.0,25993.0,73.61,0.98,85341248.0,104.914,2021-01
TUR,2701588.0,28569.0,72.22,1.16,85341248.0,104.914,2021-02
TUR,3317182.0,31537.0,72.22,1.34,85341248.0,104.914,2021-03
TUR,4820591.0,40131.0,87.04,0.75,85341248.0,104.914,2021-04
TUR,5249404.0,47527.0,76.85,0.76,85341248.0,104.914,2021-05
TUR,5425652.0,49732.0,61.11,0.95,85341248.0,104.914,2021-06
TUR,5727045.0,51332.0,55.56,1.42,85341248.0,104.914,2021-07
TUR,6388331.0,56710.0,36.59,1.03,85341248.0,104.914,2021-08
TUR,7154070.0,64054.0,42.65,1.04,85341248.0,104.914,2021-09
TUR,8032988.0,70611.0,36.96,0.98,85341248.0,104.914,2021-10
TUR,8795588.0,76842.0,36.09,0.95,85341248.0,104.914,2021-11
TUR,9482550.0,82361.0,35.55,1.39,85341248.0,104.914,2021-12
UGA,1154.0,3.0,87.04,1.24,47249588.0,213.759,2020-07
UGA,2972.0,32.0,87.04,1.25,47249588.0,213.759,2020-08
UGA,8129.0,75.0,70.37,0.97,47249588.0,213.759,2020-09
UGA,12495.0,111.0,63.89,1.23,47249588.0,213.759,2020-10
UGA,20459.0,205.0,52.78,1.21,47249588.0,213.759,2020-11
UGA,35216.0,251.0,52.78,0.8,47249588.0,213.759,2020-12
UGA,39579.0,324.0,54.63,0.62,47249588.0,213.759,2021-01
UGA,40357.0,334.0,52.78,0.81,47249588.0,213.759,2021-02
UGA,40867.0,335.0,52.78,1.22,47249588.0,213.759,2021-03
UGA,41866.0,342.0,37.96,1.2,47249588.0,213.759,2021-04
UGA,47147.0,362.0,47.22,1.9,47249588.0,213.759,2021-05
UGA,79977.0,1023.0,75.0,0.82,47249588.0,213.759,2021-06
UGA,93927.0,2690.0,81.48,0.77,47249588.0,213.759,2021-07
UGA,119915.0,3012.0,75.93,0.22,47249588.0,213.759,2021-08
UGA,123572.0,3156.0,75.93,0.84,47249588.0,213.759,2021-09
UGA,126171.0,3215.0,73.15,0.91,47249588.0,213.759,2021-10
UGA,127550.0,3252.0,73.15,1.02,47249588.0,213.759,2021-11
UGA,140737.0,3294.0,73.15,1.69,47249588.0,213.759,2021-12
UKR,645.0,17.0,88.89,1.8,39701744.0,77.39,2020-03
UKR,10406.0,261.0,88.89,1.25,39701744.0,77.39,2020-04
UKR,23672.0,708.0,83.33,1.11,39701744.0,77.39,2020-05
UKR,45254.0,1173.0,41.67,1.08,39701744.0,77.39,2020-06
UKR,71404.0,1717.0,41.67,1.13,39701744.0,77.39,2020-07
UKR,124132.0,2605.0,66.2,1.14,39701744.0,77.39,2020-08
UKR,214446.0,4221.0,58.8,1.15,39701744.0,77.39,2020-09
UKR,399330.0,7399.0,58.8,1.15,39701744.0,77.39,2020-10
UKR,752343.0,12731.0,61.57,1.03,39701744.0,77.39,2020-11
UKR,1086997.0,19281.0,54.63,0.9,39701744.0,77.39,2020-12
UKR,1261546.0,23860.0,54.63,0.94,39701744.0,77.39,2021-01
UKR,1395528.0,27404.0,60.19,1.13,39701744.0,77.39,2021-02
UKR,1725029.0,34456.0,62.04,1.07,39701744.0,77.39,2021-03
UKR,2124070.0,45923.0,70.83,0.83,39701744.0,77.39,2021-04
UKR,2260899.0,52573.0,43.52,0.76,39701744.0,77.39,2021-05
UKR,2300101.0,54581.0,54.63,0.9,39701744.0,77.39,2021-06
UKR,2333409.0,55556.0,50.93,1.08,39701744.0,77.39,2021-07
UKR,2384564.0,57004.0,53.43,1.19,39701744.0,77.39,2021-08
UKR,2533301.0,59980.0,57.01,1.29,39701744.0,77.39,2021-09
UKR,3058108.0,72073.0,51.25,1.1,39701744.0,77.39,2021-10
UKR,3606622.0,91268.0,43.02,0.88,39701744.0,77.39,2021-11
UKR,3847226.0,102088.0,39.49,0.97,39701744.0,77.39,2021-12
ARE,664.0,6.0,84.26,2.09,9441138.0,112.442,2020-03
ARE,12481.0,105.0,81.48,1.14,9441138.0,112.442,2020-04
ARE,34557.0,264.0,72.22,0.9,9441138.0,112.442,2020-05
ARE,48667.0,315.0,72.22,1.06,9441138.0,112.442,2020-06
ARE,60506.0,351.0,56.48,0.89,9441138.0,112.442,2020-07
ARE,70231.0,384.0,54.63,1.3,9441138.0,112.442,2020-08
ARE,94190.0,419.0,54.63,1.13,9441138.0,112.442,2020-09
ARE,132629.0,495.0,49.07,0.95,9441138.0,112.442,2020-10
ARE,168860.0,572.0,49.07,1.01,9441138.0,112.442,2020-11
ARE,207822.0,669.0,49.07,1.22,9441138.0,112.442,2020-12
ARE,303609.0,850.0,62.04,0.99,9441138.0,112.442,2021-01
ARE,391524.0,1221.0,53.7,0.97,9441138.0,112.442,2021-02
ARE,461444.0,1497.0,53.7,1.0,9441138.0,112.442,2021-03
ARE,520236.0,1587.0,56.48,0.97,9441138.0,112.442,2021-04
ARE,570836.0,1680.0,56.48,1.12,9441138.0,112.442,2021-05
ARE,632907.0,1811.0,57.26,0.92,9441138.0,112.442,2021-06
ARE,680858.0,1949.0,59.12,0.99,9441138.0,112.442,2021-07
ARE,718370.0,2041.0,35.98,0.93,9441138.0,112.442,2021-08
ARE,735992.0,2097.0,42.13,0.68,9441138.0,112.442,2021-09
ARE,739905.0,2136.0,40.74,0.83,9441138.0,112.442,2021-10
ARE,742041.0,2147.0,46.3,0.91,9441138.0,112.442,2021-11
ARE,761937.0,2164.0,54.63,1.8,9441138.0,112.442,2021-12
GBR,38484.0,5141.0,79.63,1.69,67508936.0,272.898,2020-03
GBR,177543.0,38995.0,79.63,0.95,67508936.0,272.898,2020-04
GBR,256145.0,52487.0,69.44,0.76,67508936.0,272.898,2020-05
GBR,283710.0,56199.0,71.3,0.8,67508936.0,272.898,2020-06
GBR,303181.0,57349.0,64.35,1.1,67508936.0,272.898,2020-07
GBR,335873.0,57896.0,66.2,1.25,67508936.0,272.898,2020-08
GBR,453264.0,58785.0,67.59,1.41,67508936.0,272.898,2020-09
GBR,1011660.0,64218.0,75.0,1.1,67508936.0,272.898,2020-10
GBR,1629657.0,77662.0,67.59,0.95,67508936.0,272.898,2020-11
GBR,2488780.0,94998.0,79.63,1.22,67508936.0,272.898,2020-12
GBR,3817176.0,131582.0,87.96,0.76,67508936.0,272.898,2021-01
GBR,4176554.0,148404.0,86.11,0.76,67508936.0,272.898,2021-02
GBR,4345788.0,152707.0,70.37,0.83,67508936.0,272.898,2021-03
GBR,4416623.0,153811.0,61.11,0.94,67508936.0,272.898,2021-04
GBR,4487339.0,154236.0,62.5,1.3,67508936.0,272.898,2021-05
GBR,4800907.0,154718.0,51.39,1.4,67508936.0,272.898,2021-06
GBR,5856528.0,156550.0,43.98,0.94,67508936.0,272.898,2021-07
GBR,6789581.0,159868.0,43.98,1.04,67508936.0,272.898,2021-08
GBR,7807036.0,164257.0,41.2,1.03,67508936.0,272.898,2021-09
GBR,9057629.0,168820.0,43.63,0.98,67508936.0,272.898,2021-10
GBR,10228772.0,173319.0,43.58,1.08,67508936.0,272.898,2021-11
GBR,12937886.0,177397.0,44.06,1.24,67508936.0,272.898,2021-12
USA,192079.0,5359.0,72.69,1.94,338289856.0,35.608,2020-03
USA,1081151.0,66638.0,72.69,0.96,338289856.0,35.608,2020-04
USA,1791548.0,107857.0,72.69,0.99,338289856.0,35.608,2020-05
USA,2648798.0,127430.0,68.98,1.27,338289856.0,35.608,2020-06
USA,4548496.0,153967.0,68.98,0.95,338289856.0,35.608,2020-07
USA,6046487.0,182789.0,68.98,0.94,338289856.0,35.608,2020-08
USA,7246198.0,205947.0,66.2,1.03,338289856.0,35.608,2020-09
USA,9176350.0,230540.0,66.2,1.22,338289856.0,35.608,2020-10
USA,13667910.0,270582.0,75.46,1.09,338289856.0,35.608,2020-11
USA,20219871.0,350568.0,71.76,1.08,338289856.0,35.608,2020-12
USA,26357096.0,446554.0,71.76,0.83,338289856.0,35.608,2021-01
USA,28764286.0,511802.0,68.06,0.88,338289856.0,35.608,2021-02
USA,30579471.0,548342.0,56.02,1.05,338289856.0,35.608,2021-03
USA,32468041.0,572157.0,54.09,0.87,338289856.0,35.608,2021-04
USA,33386432.0,590258.0,56.02,0.72,338289856.0,35.608,2021-05
USA,33782310.0,600688.0,58.83,1.09,338289856.0,35.608,2021-06
USA,35107388.0,609481.0,46.67,1.47,338289856.0,35.608,2021-07
USA,39395070.0,637750.0,56.52,1.07,338289856.0,35.608,2021-08
USA,43539576.0,696853.0,52.29,0.88,338289856.0,35.608,2021-09
USA,46053318.0,744873.0,52.17,0.99,338289856.0,35.608,2021-10
USA,48606282.0,779453.0,48.68,1.24,338289856.0,35.608,2021-11
USA,54907639.0,825506.0,47.66,1.64,338289856.0,35.608,2021-12
URY,338.0,1.0,62.96,1.0,3422796.0,19.751,2020-03
URY,643.0,17.0,61.11,0.92,3422796.0,19.751,2020-04
URY,823.0,22.0,61.11,0.89,3422796.0,19.751,2020-05
URY,936.0,27.0,57.41,1.07,3422796.0,19.751,2020-06
URY,1264.0,35.0,37.96,1.11,3422796.0,19.751,2020-07
URY,1595.0,44.0,32.41,1.09,3422796.0,19.751,2020-08
URY,2046.0,48.0,43.52,1.16,3422796.0,19.751,2020-09
URY,3124.0,58.0,43.52,1.22,3422796.0,19.751,2020-10
URY,5857.0,77.0,43.52,1.32,3422796.0,19.751,2020-11
URY,19119.0,181.0,70.37,1.18,3422796.0,19.751,2020-12
URY,41738.0,436.0,64.81,1.01,3422796.0,19.751,2021-01
URY,57994.0,608.0,68.52,1.14,3422796.0,19.751,2021-02
URY,105549.0,974.0,72.22,1.2,3422796.0,19.751,2021-03
URY,198428.0,2616.0,77.78,1.02,3422796.0,19.751,2021-04
URY,294503.0,4276.0,62.04,0.96,3422796.0,19.751,2021-05
URY,369350.0,5593.0,63.89,0.71,3422796.0,19.751,2021-06
URY,381517.0,5964.0,55.56,0.73,3422796.0,19.751,2021-07
URY,384934.0,6032.0,52.78,0.97,3422796.0,19.751,2021-08
URY,388928.0,6055.0,55.56,1.0,3422796.0,19.751,2021-09
URY,393899.0,6078.0,37.04,1.09,3422796.0,19.751,2021-10
URY,399695.0,6131.0,28.7,1.16,3422796.0,19.751,2021-11
URY,413383.0,6170.0,28.7,1.57,3422796.0,19.751,2021-12
UZB,172.0,2.0,90.74,1.57,34627648.0,76.134,2020-03
UZB,2039.0,9.0,93.52,0.88,34627648.0,76.134,2020-04
UZB,3623.0,15.0,83.33,1.22,34627648.0,76.134,2020-05
UZB,8503.0,26.0,66.2,1.3,34627648.0,76.134,2020-06
UZB,24009.0,141.0,73.15,1.14,34627648.0,76.134,2020-07
UZB,41893.0,320.0,51.85,0.87,34627648.0,76.134,2020-08
UZB,56717.0,470.0,43.52,0.91,34627648.0,76.134,2020-09
UZB,66932.0,566.0,39.81,0.88,34627648.0,76.134,2020-10
UZB,73094.0,610.0,39.81,0.91,34627648.0,76.134,2020-11
UZB,77060.0,614.0,42.59,0.74,34627648.0,76.134,2020-12
UZB,78711.0,621.0,34.26,0.96,34627648.0,76.134,2021-01
UZB,79926.0,622.0,37.04,1.09,34627648.0,76.134,2021-02
UZB,82869.0,629.0,37.04,1.29,34627648.0,76.134,2021-03
UZB,90808.0,649.0,36.11,1.14,34627648.0,76.134,2021-04
UZB,100335.0,690.0,50.0,0.94,34627648.0,76.134,2021-05
UZB,110677.0,736.0,45.37,1.13,34627648.0,76.134,2021-06
UZB,129327.0,874.0,68.52,1.16,34627648.0,76.134,2021-07
UZB,156394.0,1082.0,61.11,0.93,34627648.0,76.134,2021-08
UZB,173895.0,1239.0,48.15,0.9,34627648.0,76.134,2021-09
